source,target,confidence,note
reference/review_assets/canonical_from_jar_png/offline/100024.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1000/slot_2/100024.png,confirmed_monster_family,"Species 1000 slot 2. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100025.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1000/slot_2/100025.png,confirmed_monster_family,"Species 1000 slot 2. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100031.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1000/slot_3/100031.png,confirmed_monster_family,"Species 1000 slot 3. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100033.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1000/slot_3/100033.png,confirmed_monster_family,"Species 1000 slot 3. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100034.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1000/slot_3/100034.png,confirmed_monster_family,"Species 1000 slot 3. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100035.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1000/slot_3/100035.png,confirmed_monster_family,"Species 1000 slot 3. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100041.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1000/slot_4/100041.png,confirmed_monster_family,"Species 1000 slot 4. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100043.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1000/slot_4/100043.png,confirmed_monster_family,"Species 1000 slot 4. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100044.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1000/slot_4/100044.png,confirmed_monster_family,"Species 1000 slot 4. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100045.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1000/slot_4/100045.png,confirmed_monster_family,"Species 1000 slot 4. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100051.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1000/slot_5/100051.png,confirmed_monster_family,"Species 1000 slot 5. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100053.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1000/slot_5/100053.png,confirmed_monster_family,"Species 1000 slot 5. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100054.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1000/slot_5/100054.png,confirmed_monster_family,"Species 1000 slot 5. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100055.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1000/slot_5/100055.png,confirmed_monster_family,"Species 1000 slot 5. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100061.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1000/slot_6/100061.png,confirmed_monster_family,"Species 1000 slot 6. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100063.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1000/slot_6/100063.png,confirmed_monster_family,"Species 1000 slot 6. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100064.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1000/slot_6/100064.png,confirmed_monster_family,"Species 1000 slot 6. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100065.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1000/slot_6/100065.png,confirmed_monster_family,"Species 1000 slot 6. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100071.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1000/slot_7/100071.png,confirmed_monster_family,"Species 1000 slot 7. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100073.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1000/slot_7/100073.png,confirmed_monster_family,"Species 1000 slot 7. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100074.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1000/slot_7/100074.png,confirmed_monster_family,"Species 1000 slot 7. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100075.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1000/slot_7/100075.png,confirmed_monster_family,"Species 1000 slot 7. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100081.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1000/slot_8/100081.png,confirmed_monster_family,"Species 1000 slot 8. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100083.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1000/slot_8/100083.png,confirmed_monster_family,"Species 1000 slot 8. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100085.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1000/slot_8/100085.png,confirmed_monster_family,"Species 1000 slot 8. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100086.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1000/slot_8/100086.png,confirmed_monster_family,"Species 1000 slot 8. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100091.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1000/slot_9/100091.png,confirmed_monster_family,"Species 1000 slot 9. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100093.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1000/slot_9/100093.png,confirmed_monster_family,"Species 1000 slot 9. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100095.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1000/slot_9/100095.png,confirmed_monster_family,"Species 1000 slot 9. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100096.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1000/slot_9/100096.png,confirmed_monster_family,"Species 1000 slot 9. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100101.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1001/slot_0/100101.png,confirmed_monster_family,"Species 1001 slot 0. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100103.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1001/slot_0/100103.png,confirmed_monster_family,"Species 1001 slot 0. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100105.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1001/slot_0/100105.png,confirmed_monster_family,"Species 1001 slot 0. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100106.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1001/slot_0/100106.png,confirmed_monster_family,"Species 1001 slot 0. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100111.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1001/slot_1/100111.png,confirmed_monster_family,"Species 1001 slot 1. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100113.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1001/slot_1/100113.png,confirmed_monster_family,"Species 1001 slot 1. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100114.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1001/slot_1/100114.png,confirmed_monster_family,"Species 1001 slot 1. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100115.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1001/slot_1/100115.png,confirmed_monster_family,"Species 1001 slot 1. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100121.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1001/slot_2/100121.png,confirmed_monster_family,"Species 1001 slot 2. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100123.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1001/slot_2/100123.png,confirmed_monster_family,"Species 1001 slot 2. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100124.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1001/slot_2/100124.png,confirmed_monster_family,"Species 1001 slot 2. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100125.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1001/slot_2/100125.png,confirmed_monster_family,"Species 1001 slot 2. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100131.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1001/slot_3/100131.png,confirmed_monster_family,"Species 1001 slot 3. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100133.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1001/slot_3/100133.png,confirmed_monster_family,"Species 1001 slot 3. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100135.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1001/slot_3/100135.png,confirmed_monster_family,"Species 1001 slot 3. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100136.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1001/slot_3/100136.png,confirmed_monster_family,"Species 1001 slot 3. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100141.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1001/slot_4/100141.png,confirmed_monster_family,"Species 1001 slot 4. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100143.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1001/slot_4/100143.png,confirmed_monster_family,"Species 1001 slot 4. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100144.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1001/slot_4/100144.png,confirmed_monster_family,"Species 1001 slot 4. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100145.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1001/slot_4/100145.png,confirmed_monster_family,"Species 1001 slot 4. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100151.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1001/slot_5/100151.png,confirmed_monster_family,"Species 1001 slot 5. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100153.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1001/slot_5/100153.png,confirmed_monster_family,"Species 1001 slot 5. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100155.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1001/slot_5/100155.png,confirmed_monster_family,"Species 1001 slot 5. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100156.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1001/slot_5/100156.png,confirmed_monster_family,"Species 1001 slot 5. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100161.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1001/slot_6/100161.png,confirmed_monster_family,"Species 1001 slot 6. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100163.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1001/slot_6/100163.png,confirmed_monster_family,"Species 1001 slot 6. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100164.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1001/slot_6/100164.png,confirmed_monster_family,"Species 1001 slot 6. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100165.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1001/slot_6/100165.png,confirmed_monster_family,"Species 1001 slot 6. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100171.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1001/slot_7/100171.png,confirmed_monster_family,"Species 1001 slot 7. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100173.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1001/slot_7/100173.png,confirmed_monster_family,"Species 1001 slot 7. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100175.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1001/slot_7/100175.png,confirmed_monster_family,"Species 1001 slot 7. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100176.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1001/slot_7/100176.png,confirmed_monster_family,"Species 1001 slot 7. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100181.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1001/slot_8/100181.png,confirmed_monster_family,"Species 1001 slot 8. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100183.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1001/slot_8/100183.png,confirmed_monster_family,"Species 1001 slot 8. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100185.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1001/slot_8/100185.png,confirmed_monster_family,"Species 1001 slot 8. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100186.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1001/slot_8/100186.png,confirmed_monster_family,"Species 1001 slot 8. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100191.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1001/slot_9/100191.png,confirmed_monster_family,"Species 1001 slot 9. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100193.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1001/slot_9/100193.png,confirmed_monster_family,"Species 1001 slot 9. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100194.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1001/slot_9/100194.png,confirmed_monster_family,"Species 1001 slot 9. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100195.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1001/slot_9/100195.png,confirmed_monster_family,"Species 1001 slot 9. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100201.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1002/slot_0/100201.png,confirmed_monster_family,"Species 1002 slot 0. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100203.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1002/slot_0/100203.png,confirmed_monster_family,"Species 1002 slot 0. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100204.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1002/slot_0/100204.png,confirmed_monster_family,"Species 1002 slot 0. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100205.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1002/slot_0/100205.png,confirmed_monster_family,"Species 1002 slot 0. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100211.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1002/slot_1/100211.png,confirmed_monster_family,"Species 1002 slot 1. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100213.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1002/slot_1/100213.png,confirmed_monster_family,"Species 1002 slot 1. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100214.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1002/slot_1/100214.png,confirmed_monster_family,"Species 1002 slot 1. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100215.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1002/slot_1/100215.png,confirmed_monster_family,"Species 1002 slot 1. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100221.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1002/slot_2/100221.png,confirmed_monster_family,"Species 1002 slot 2. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100223.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1002/slot_2/100223.png,confirmed_monster_family,"Species 1002 slot 2. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100225.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1002/slot_2/100225.png,confirmed_monster_family,"Species 1002 slot 2. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100226.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1002/slot_2/100226.png,confirmed_monster_family,"Species 1002 slot 2. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100231.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1002/slot_3/100231.png,confirmed_monster_family,"Species 1002 slot 3. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100233.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1002/slot_3/100233.png,confirmed_monster_family,"Species 1002 slot 3. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100234.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1002/slot_3/100234.png,confirmed_monster_family,"Species 1002 slot 3. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
reference/review_assets/canonical_from_jar_png/offline/100235.png,reference/review_assets/monster_organized/01_confirmed_species_families/species_1002/slot_3/100235.png,confirmed_monster_family,"Species 1002 slot 3. 6-digit id schema 100XYZ where X=species_digit, Y=slot 0-9, Z=frame index. Map-to-monster mapping is server_driven."
